movieId,title,genres
4954,Enter the Dragon (1973),Action|Crime
4955,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance
4956,Henry & June (1990),Drama
4957,Martin (1977),Drama|Horror
4958,"Three Faces of Eve, The (1957)",Drama
4959,100 Girls (2000),Comedy|Romance
4960,Fail-Safe (1964),Drama|Thriller|War
4961,Paperhouse (1988),Fantasy|Horror|Thriller
4962,Dobermann (1997),Action|Crime
4963,Kwaidan (Kaidan) (1964),Horror
4964,28 Up (1985),Documentary
4965,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller
4966,Octopussy (1983),Action|Adventure|Thriller
4967,Wit (2001),Drama
4968,Never Say Never Again (1983),Action|Adventure|Thriller
4969,Pride and Prejudice (1940),Comedy|Drama|Romance
4970,"Fountainhead, The (1949)",Drama
4971,Woman of the Year (1942),Comedy|Romance
4972,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller
4973,Oklahoma! (1955),Musical|Romance|Western
4974,Desert Hearts (1985),Drama
4975,Body Double (1984),Mystery|Thriller
4976,Chaplin (1992),Drama
4977,"Miracle Worker, The (1962)",Drama
4978,Monster in a Box (1992),Comedy|Drama
4979,School Ties (1992),Drama
4980,Raising Cain (1992),Horror|Thriller
4981,Rose Red (2002),Horror|Mystery|Thriller
4982,Noises Off... (1992),Comedy
4983,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi
4984,"Witchfinder General (Conquerer Worm, The) (1968)",Horror
4985,Versus (2000),Action|Comedy|Fantasy|Horror
4986,Pride and Prejudice (1995),Drama|Romance
4987,"China Syndrome, The (1979)",Drama|Thriller
4988,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller
4989,Look Who's Talking Too (1990),Comedy|Romance
4990,"Bells of St. Mary's, The (1945)",Drama
4991,"Delta Force, The (1986)",Action
4992,Pat and Mike (1952),Comedy|Romance
4993,Animal Crackers (1930),Comedy|Musical
4994,"He Said, She Said (1991)",Comedy|Drama|Romance
4995,Bedazzled (1967),Comedy|Fantasy
4996,Cat People (1942),Drama|Horror|Romance|Thriller
4997,Camelot (1967),Drama|Musical|Romance
4998,"Lonely Guy, The (1984)",Comedy
4999,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance
5000,Protocol (1984),Comedy
5001,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller
5002,Matinee (1993),Comedy|Drama
5003,Baxter (1989),Drama|Horror
5004,Explorers (1985),Adventure|Children|Sci-Fi
5005,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama
5006,Pierrot le fou (1965),Crime|Drama
5007,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama
5008,Tuesdays with Morrie (1999),Drama
5009,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War
5010,Jason and the Argonauts (1963),Action|Adventure|Fantasy
5011,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller
5012,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War
5013,"Best of Youth, The (La meglio gioventù) (2003)",Drama
5014,Undercurrent (1946),Film-Noir|Thriller
5015,"Bang, Bang, You're Dead (2002)",Drama
5016,Twister (1990),Comedy
5017,Sniper (1993),Action|Drama
5018,Genghis Blues (1999),Documentary
5019,"11'09""01 - September 11 (2002)",Drama
5020,"Parallax View, The (1974)",Thriller
5021,"Warriors, The (1979)",Action|Adventure|Crime|Thriller
5022,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi
5023,Babylon 5: The River of Souls (1998),Drama|Sci-Fi
5024,Babylon 5: Thirdspace (1998),Drama|Sci-Fi
5025,True Stories (1986),Comedy|Musical
5026,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama
5027,Mogambo (1953),Adventure|Drama|Romance
5028,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller
5029,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance
5030,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery
5031,Shadow of the Thin Man (1941),Comedy|Crime|Mystery
5032,After the Thin Man (1936),Comedy|Crime|Mystery|Romance
5033,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance
5034,Love Crazy (1941),Comedy
5035,Gunga Din (1939),Adventure|Comedy|War
5036,Children of Dune (2003),Fantasy|Sci-Fi
5037,Dune (2000),Drama|Fantasy|Sci-Fi
5038,Lammbock (2001),Comedy
5039,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy
5040,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi
5041,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi
5042,Notorious C.H.O. (2002),Comedy
5043,The Plague of the Zombies (1966),Horror
5044,I Walked with a Zombie (1943),Drama|Horror
5045,Highway 61 (1991),Comedy
5046,How to Succeed in Business Without Really Trying (1967),Comedy|Musical
5047,Pat Garrett and Billy the Kid (1973),Western
5048,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drama|Horror|Sci-Fi
5049,"Duck, You Sucker (1971)",Action|Western
5050,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller
5051,Ride the High Country (1962),Adventure|Drama|Western
5052,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action
5053,Frankenstein Must Be Destroyed (1969),Drama|Horror|Sci-Fi
5054,Gidget (1959),Comedy
5055,Desperate Living (1977),Comedy|Crime
5056,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller
5057,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure
5058,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller
5059,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller
5060,Dark Days (2000),Documentary
5061,Zelig (1983),Comedy
5062,Shame (Skammen) (1968),Drama|War
5063,"Silence, The (Tystnaden) (1963)",Drama
5064,Winter Light (Nattvardsgästerna) (1963),Drama
5065,Through a Glass Darkly (Såsom i en spegel) (1961),Drama
5066,The Magician (1958),Drama
5067,"Killers, The (1946)",Crime|Film-Noir
5068,"Night of the Iguana, The (1964)",Drama|Thriller
5069,Nightbreed (1990),Fantasy|Horror
5070,Ken Park (2002),Drama
5071,Monterey Pop (1968),Documentary|Musical
5072,"Bridge Too Far, A (1977)",Action|Drama|War
5073,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller
5074,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller
5075,Broadway Danny Rose (1984),Comedy
5076,From Beyond (1986),Horror|Sci-Fi
5077,Robot Jox (1990),Sci-Fi
5078,Dolls (1987),Horror
5079,Space Truckers (1996),Comedy|Sci-Fi
5080,Death Race 2000 (1975),Action|Sci-Fi
5081,"Bucket Of Blood, A (1959)",Comedy|Horror
5082,Brigadoon (1954),Fantasy|Musical|Romance
5083,"Power of One, The (1992)",Drama
5084,"Weather Underground, The (2002)",Documentary
5085,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama
5086,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama
5087,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy
5088,"Getaway, The (1972)",Action|Crime|Drama|Thriller
5089,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller
5090,"Thing Called Love, The (1993)",Comedy|Drama|Romance
5091,The Thief (1997),Drama
5092,How to Steal a Million (1966),Comedy|Crime|Romance
5093,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",Crime|Horror|Thriller
5094,Mean Streets (1973),Crime|Drama
5095,Jack the Bear (1993),Comedy|Drama
5096,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir
5097,Hamburger Hill (1987),Action|Drama|War
5098,Sweet Bird of Youth (1962),Drama
5099,Frankenstein Unbound (1990),Drama|Horror|Sci-Fi
5100,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller
5101,Bad Day at Black Rock (1955),Drama|Thriller|Western
5102,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy
5103,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),Action|Adventure|Thriller|War
5104,Crossroads (1986),Drama
5105,"Seducing Doctor Lewis (Grande séduction, La) (2003)",Comedy
5106,Sunrise: A Song of Two Humans (1927),Drama|Romance
5107,Shock Corridor (1963),Drama
5108,Au revoir les enfants (1987),Drama
5109,Pursuit of Happiness (2001),Comedy|Romance
5110,Gladiator (1992),Action|Drama
5111,Indestructible Man (1956),Crime|Horror|Sci-Fi
5112,"Wasp Woman, The (1959)",Horror|Sci-Fi
5113,Attack of the Giant Leeches (1959),Horror|Sci-Fi
5114,Dead or Alive: Hanzaisha (1999),Action|Crime
5115,Lola Montès (1955),Drama
5116,Charly (1968),Drama|Sci-Fi
5117,Lust for Life (1956),Drama
5118,"Dolce Vita, La (1960)",Drama
5119,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller
5120,Rush (1991),Crime|Drama
5121,Captain Blood (1935),Action|Adventure|Romance
5122,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi
5123,Educating Rita (1983),Comedy|Drama
5124,Sansho the Bailiff (Sanshô dayû) (1954),Drama
5125,Zazie dans le métro (1960),Comedy
5126,"Americanization of Emily, The (1964)",Comedy|Drama|War
5127,Anne of the Thousand Days (1969),Drama
5128,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance
5129,Beyond the Valley of the Dolls (1970),Comedy|Horror
5130,Hiroshima Mon Amour (1959),Drama|Romance|War
5131,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller
5132,"Day of the Jackal, The (1973)",Crime|Thriller
5133,Night of the Living Dead (1990),Horror
5134,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery
5135,I Love You Again (1940),Comedy|Drama
5136,Safety Last! (1923),Action|Comedy|Romance
5137,While the City Sleeps (1956),Drama|Film-Noir
5138,Little Murders (1971),Comedy|Crime
5139,Viridiana (1961),Comedy|Drama
5140,Masterminds (1997),Action|Comedy|Thriller
5141,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery
5142,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance
5143,3 Women (Three Women) (1977),Drama
5144,Grey Gardens (1975),Documentary
5145,Purple Rain (1984),Drama|Musical
5146,Point of No Return (1993),Action|Thriller
5147,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",Comedy|Drama|Romance
5148,College (1927),Comedy
5149,Mitchell (1975),Action|Crime
5150,Used People (1992),Comedy|Drama
5151,"Front Page, The (1931)",Comedy|Drama|Romance
5152,Dolls (2002),Drama|Romance
5153,"Man Who Came to Dinner, The (1942)",Comedy
5154,Make Way for Tomorrow (1937),Drama
5155,"Major and the Minor, The (1942)",Comedy|Romance
5156,"Caine Mutiny, The (1954)",Drama|War
5157,Black Narcissus (1947),Drama
5158,Escape from Alcatraz (1979),Drama|Thriller
5159,Oliver Twist (1948),Adventure|Crime|Drama
5160,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
5161,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller
5162,Raising Helen (2004),Comedy|Drama|Romance
5163,Soul Plane (2004),Comedy
5164,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Drama
5165,Saved! (2004),Comedy|Drama
5166,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
5167,Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller
5168,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama
5169,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller
5170,Garfield: The Movie (2004),Animation|Children|Comedy
5171,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller
5172,"Hunting of the President, The (2004)",Documentary
5173,Napoleon Dynamite (2004),Comedy
5174,"Doctor, The (1991)",Drama
5175,"Dresser, The (1983)",Drama
5176,Father Hood (1993),Comedy
5177,Hello Again (1987),Comedy
5178,Hope Springs (2003),Comedy|Romance
5179,Lover Come Back (1961),Comedy|Romance
5180,Police Academy: Mission to Moscow (1994),Comedy|Crime
5181,Big Wednesday (1978),Comedy|Drama
5182,Book of Love (1990),Comedy|Romance
5183,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror
5184,Suddenly (1954),Crime|Drama|Film-Noir
5185,"Divorcee, The (1930)",Drama|Romance
5186,Meet the Applegates (1991),Comedy
5187,Robot Carnival (Roboto kânibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi
5188,Americathon (1979),Comedy|Sci-Fi
5189,Sands of Iwo Jima (1949),Action|Drama|Romance|War
5190,This Island Earth (1955),Sci-Fi
5191,Anthony Adverse (1936),Adventure|Romance
5192,Blackboard Jungle (1955),Drama
5193,Luna Papa (1999),Comedy|Drama|Fantasy
5194,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),Crime|Drama|Thriller
5195,To Each His Own (1946),Drama
5196,"Heiress, The (1949)",Drama|Romance
5197,Dragon Seed (1944),Drama|War
5198,Executive Suite (1954),Drama
5199,Johnny Belinda (1948),Drama
5200,Super Size Me (2004),Comedy|Documentary|Drama
5201,Johnny Eager (1942),Crime|Drama|Film-Noir|Romance
5202,"Jetée, La (1962)",Romance|Sci-Fi
5203,Northwest Passage (1940),Action|Adventure|Drama|Romance|Thriller|Western
5204,"Picture of Dorian Gray, The (1945)",Drama|Fantasy|Horror
5205,"Human Condition I, The (Ningen no joken I) (1959)",Drama|War
5206,Please Don't Eat the Daisies (1960),Children|Comedy|Musical
5207,White Heat (1949),Crime|Drama|Film-Noir
5208,"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy
5209,Memphis Belle (1990),Action|Drama|War
5210,"Cincinnati Kid, The (1965)",Drama
5211,Animal Factory (2000),Crime|Drama
5212,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),Action|Horror|Sci-Fi
5213,"Hitcher, The (1986)",Action|Thriller
5214,Show Boat (1951),Drama|Musical|Romance
5215,Fear X (2003),Mystery|Thriller
5216,Freaks (1932),Crime|Drama|Horror
5217,"Immigrant, The (1917)",Comedy
5218,Silent Movie (1976),Comedy
5219,Anna Christie (1930),Drama
5220,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror
5221,Around the World in 80 Days (2004),Adventure|Children|Comedy
5222,Dodgeball: A True Underdog Story (2004),Comedy
5223,"Terminal, The (2004)",Comedy|Drama|Romance
5224,Dear Frankie (2004),Drama|Romance
5225,White Chicks (2004),Action|Comedy|Crime
5226,"Door in the Floor, The (2004)",Drama
5227,"Notebook, The (2004)",Drama|Romance
5228,Two Brothers (Deux frères) (2004),Adventure|Children|Drama
5229,De-Lovely (2004),Drama|Musical
5230,"Day at the Races, A (1937)",Comedy|Musical
5231,Bob & Carol & Ted & Alice (1969),Comedy|Drama
5232,"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical
5233,"Happenstance (Battement d'ailes du papillon, Le) (2001)",Comedy|Drama
5234,Comandante (2003),Documentary
5235,Undead (2003),Action|Comedy|Horror|Sci-Fi
5236,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical
5237,Pirates of Silicon Valley (1999),Documentary|Drama
5238,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War
5239,Mayor of the Sunset Strip (2003),Documentary
5240,Killing Me Softly (2002),Drama|Mystery|Romance|Thriller
5241,"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi
5242,Juice (1992),Action|Crime|Drama|Thriller
5243,Revenge of the Pink Panther (1978),Comedy|Crime
5244,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller
5245,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),Comedy|Drama
5246,Taxi (1998),Action|Comedy
5247,Taxi 3 (2003),Action|Comedy
5248,Tokyo Godfathers (2003),Adventure|Animation|Drama
5249,Our Hospitality (1923),Comedy
5250,All of Me (1984),Comedy|Fantasy
5251,"Farmer's Daughter, The (1947)",Comedy
5252,Overboard (1987),Comedy|Romance
5253,Butterfield 8 (1960),Drama
5254,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery
5255,Fahrenheit 9/11 (2004),Documentary
5256,Roxanne (1987),Comedy|Romance
5257,Dr. Terror's House of Horrors (1965),Horror|Sci-Fi
5258,Secret Society (2002),Comedy
5259,"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi
5260,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
5261,Before Sunset (2004),Drama|Romance
5262,King Arthur (2004),Action|Adventure|Drama|War
5263,Anchorman: The Legend of Ron Burgundy (2004),Comedy
5264,"Cinderella Story, A (2004)",Comedy|Romance
5265,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
5266,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama
5267,Long Day's Journey Into Night (1962),Drama
5268,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",Crime|Drama
5269,"Bourne Supremacy, The (2004)",Action|Crime|Thriller
5270,Catwoman (2004),Action|Crime|Fantasy
5271,A Home at the End of the World (2004),Drama|Romance
5272,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horror|Mystery|Thriller
5273,Flash Gordon Conquers the Universe (1940),Action|Sci-Fi
5274,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",Adventure|Drama
5275,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)",Comedy|Drama
5276,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War
5277,"Bachelor and the Bobby-Soxer, The (1947)",Comedy
5278,Mr. Blandings Builds His Dream House (1948),Comedy
5279,My Favorite Wife (1940),Comedy|Romance
5280,"New Adventures of Pippi Longstocking, The (1988)",Adventure|Children|Fantasy|Musical
5281,Night and Day (1946),Drama|Musical
5282,"Snake Pit, The (1948)",Drama
5283,"Super, The (1991)",Comedy
5284,"Leopard, The (Gattopardo, Il) (1963)",Drama|War
5285,"Day of the Locust, The (1975)",Drama
5286,To End All Wars (2001),Action|Drama|War
5287,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy|Drama|Musical|Romance
5288,Biggles (1986),Adventure|Fantasy|Sci-Fi
5289,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)",Comedy
5290,Unprecedented: The 2000 Presidential Election (2002),Documentary
5291,"Prime of Miss Jean Brodie, The (1969)",Drama
5292,My Voyage to Italy (Il mio viaggio in Italia) (1999),Documentary
5293,This Gun for Hire (1942),Crime|Film-Noir|Thriller
5294,Sherlock Holmes: Terror by Night (1946),Crime|Mystery|Thriller
5295,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller
5296,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller
5297,Sherlock Holmes: The Woman in Green (1945),Mystery
5298,Sherlock Holmes: Dressed to Kill (1946),Crime|Mystery
5299,"Manchurian Candidate, The (2004)",Thriller
5300,Thunderbirds (2004),Action|Adventure|Fantasy|Sci-Fi
5301,"Village, The (2004)",Drama|Mystery|Thriller
5302,Garden State (2004),Comedy|Drama|Romance
5303,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War
5304,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical
5305,Collateral (2004),Action|Crime|Drama|Thriller
5306,Little Black Book (2004),Comedy|Romance
5307,Code 46 (2003),Romance|Sci-Fi
5308,"Story of Women (Affaire de femmes, Une) (1988)",Drama
5309,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
5310,"Princess Diaries 2: Royal Engagement, The (2004)",Comedy|Romance
5311,Danny Deckchair (2003),Comedy|Romance
5312,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
5313,We Don't Live Here Anymore (2004),Drama
5314,Without a Paddle (2004),Comedy
5315,Exorcist: The Beginning (2004),Horror|Thriller
5316,"Bill Cosby, Himself (1983)",Comedy|Documentary
5317,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller
5318,Suspect Zero (2004),Crime|Thriller
5319,Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama
5320,Vanity Fair (2004),Drama|Romance
5321,Paparazzi (2004),Drama|Thriller
5322,Wicker Park (2004),Drama|Romance|Thriller
5323,Alice Doesn't Live Here Anymore (1974),Drama|Romance
5324,Who's That Knocking at My Door? (1967),Drama
5325,Camera Buff (Amator) (1979),Drama
5326,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama
5327,Cellular (2004),Action|Crime|Drama|Mystery|Thriller
5328,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
5329,Mr. 3000 (2004),Comedy|Drama
5330,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
5331,Wimbledon (2004),Comedy|Romance
5332,First Daughter (2004),Comedy|Romance
5333,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller
5334,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
5335,Shaun of the Dead (2004),Comedy|Horror
5336,"Come Back, Little Sheba (1952)",Drama
5337,Murder on the Orient Express (1974),Crime|Mystery|Thriller
5338,Mask (1985),Drama
5339,Orca: The Killer Whale (1977),Action|Drama|Horror|Thriller
5340,1492: Conquest of Paradise (1992),Adventure|Drama
5341,Cannibal Holocaust (1980),Horror
5342,Shark Tale (2004),Animation|Children|Comedy
5343,Ladder 49 (2004),Action|Drama|Thriller
5344,I Heart Huckabees (2004),Comedy
5345,Raise Your Voice (2004),Romance
5346,Taxi (2004),Action|Comedy
5347,Primer (2004),Drama|Sci-Fi
5348,Stage Beauty (2004),Drama
5349,Shall We Dance? (2004),Comedy|Romance
5350,Team America: World Police (2004),Action|Adventure|Animation|Comedy
5351,Eulogy (2004),Comedy|Crime|Drama
5352,P.S. (2004),Comedy|Drama|Fantasy|Romance
5353,"Country Girl, The (1954)",Drama
5354,"Rose Tattoo, The (1955)",Drama|Romance
5355,"Fearless Vampire Killers, The (1967)",Comedy|Horror
5356,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",Comedy|Drama
5357,Bebe's Kids (1992),Animation|Children|Comedy
5358,Friday Night Lights (2004),Action|Drama
5359,Tarnation (2003),Documentary
5360,"Final Cut, The (2004)",Sci-Fi|Thriller
5361,Being Julia (2004),Comedy|Drama
5362,Surviving Christmas (2004),Comedy
5363,"Grudge, The (2004)",Horror|Mystery|Thriller
5364,Alfie (2004),Comedy|Drama|Romance
5365,Sideways (2004),Comedy|Drama|Romance
5366,The Machinist (2004),Drama|Mystery|Thriller
5367,Vera Drake (2004),Drama
5368,Falling Angels (2003),Drama
5369,Lightning in a Bottle (2004),Documentary
5370,Undertow (2004),Crime|Drama|Thriller
5371,Saw (2004),Horror|Mystery|Thriller
5372,Ray (2004),Drama
5373,Birth (2004),Drama|Mystery
5374,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
5375,Callas Forever (2002),Drama
5376,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX
5377,Kinsey (2004),Drama
5378,Seed of Chucky (Child's Play 5) (2004),Comedy|Horror
5379,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller
5380,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance
5381,Finding Neverland (2004),Drama
5382,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
5383,Bad Education (La mala educación) (2004),Drama|Thriller
5384,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy
5385,Alexander (2004),Action|Adventure|Drama|War
5386,Christmas with the Kranks (2004),Children|Comedy
5387,Guerrilla: The Taking of Patty Hearst (2004),Documentary
5388,Closer (2004),Drama|Romance
5389,I Am David (2003),Drama
5390,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
5391,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
5392,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
5393,Bush's Brain (2004),Documentary
5394,Damn Yankees! (1958),Comedy|Musical
5395,That's Entertainment (1974),Documentary
5396,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi
5397,Fire in the Sky (1993),Drama|Mystery|Sci-Fi
5398,"Invisible Man Returns, The (1940)",Horror|Sci-Fi
5399,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance
5400,Control Room (2004),Documentary|War
5401,"Hunchback of Notre Dame, The (1923)",Drama|Horror
5402,Sherlock Jr. (1924),Comedy|Fantasy|Romance
5403,"Freshman, The (1925)",Comedy
5404,Greed (1924),Drama
5405,"Jazz Singer, The (1927)",Drama|Musical|Romance
5406,"Steamboat Bill, Jr. (1928)",Comedy|Romance
5407,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy
5408,Little Caesar (1931),Crime|Drama
5409,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy
5410,Scarface (1932),Crime|Drama
5411,Dinner at Eight (1933),Comedy|Drama|Romance
5412,Gold Diggers of 1933 (1933),Musical
5413,"Atalante, L' (1934)",Comedy|Drama|Romance
5414,Fury (1936),Drama|Film-Noir
5415,Libeled Lady (1936),Comedy|Romance
5416,Mr. Deeds Goes to Town (1936),Comedy|Romance
5417,Camille (1936),Drama|Romance
5418,Captains Courageous (1937),Adventure|Drama
5419,Stage Door (1937),Drama
5420,Holiday (1938),Comedy|Drama|Romance
5421,"Roaring Twenties, The (1939)",Crime|Drama|Thriller
5422,Wuthering Heights (1939),Drama|Romance
5423,"Letter, The (1940)",Drama|Film-Noir
5424,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance
5425,Random Harvest (1942),Drama|Romance
5426,Tales of Manhattan (1942),Comedy|Drama
5427,Day of Wrath (Vredens dag) (1943),Drama
5428,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance
5429,Mr. Skeffington (1944),Drama|Romance
5430,Great Expectations (1946),Drama
5431,"Stranger, The (1946)",Drama|Film-Noir|Thriller
5432,Easter Parade (1948),Musical|Romance
5433,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery
5434,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance
5435,Unfaithfully Yours (1948),Comedy
5436,"Letter to Three Wives, A (1949)",Comedy|Drama
5437,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western
5438,King Solomon's Mines (1950),Action|Adventure|Romance
5439,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama
5440,"Star Is Born, A (1954)",Drama|Musical
5441,The Wild One (1953),Drama
5442,Confidential Report (1955),Crime|Drama|Mystery|Thriller
5443,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War
5444,Teacher's Pet (1958),Comedy|Romance
5445,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War
5446,Pickpocket (1959),Crime|Drama
5447,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama
5448,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War
5449,Advise and Consent (1962),Drama
5450,Harakiri (Seppuku) (1962),Drama
5451,"Music Man, The (1962)",Children|Comedy|Musical|Romance
5452,Mutiny on the Bounty (1962),Adventure|Drama|Romance
5453,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War
